date,hour,wind,solar,thermal
2018-02-26,13,2634,6948,5366
2018-02-26,14,2609,6404,5043
2018-02-26,15,2533,4984,5827
2018-02-26,16,2325,2276,7704
2018-02-26,17,1947,206,9656
2018-02-26,18,1553,0,11246
2018-02-26,19,1592,0,10842
2018-02-26,20,2060,0,9946
2018-02-26,21,1939,0,9178
2018-02-26,22,1971,0,7940
2018-02-26,23,1799,0,7563
2018-02-27,0,1907,0,6663
2018-02-27,1,2023,0,6313
2018-02-27,2,2167,0,6489
2018-02-27,3,2323,0,6414
2018-02-27,4,2158,0,6640
2018-02-27,5,2208,0,7136
2018-02-27,6,2177,196,8105
2018-02-27,7,2082,2227,7749
2018-02-27,8,2074,4343,6930
2018-02-27,9,2072,5007,6315
2018-02-27,10,2086,5729,5591
2018-02-27,11,2094,6092,5124
2018-02-27,12,2108,6816,4727
2018-02-27,13,2234,6727,4809
2018-02-27,14,2335,6077,4610
2018-02-27,15,2774,5889,5043
2018-02-27,16,2775,3570,6490
2018-02-27,17,2779,492,8552
2018-02-27,18,2931,0,10138
2018-02-27,19,3104,0,9887
2018-02-27,20,2796,0,9960
2018-02-27,21,2648,0,9395
2018-02-27,22,2553,0,8402
2018-02-27,23,2532,0,7253
2018-02-28,0,2564,0,7139
2018-02-28,1,2734,0,6571
2018-02-28,2,2744,0,6483
2018-02-28,3,2243,0,7021
2018-02-28,4,1778,0,7829
2018-02-28,5,1446,0,9140
2018-02-28,6,1397,324,10378
2018-02-28,7,1448,3788,8868
2018-02-28,8,1299,7407,6417
2018-02-28,9,1214,9042,4966
2018-02-28,10,990,9369,4860
2018-02-28,11,930,9125,4948
2018-02-28,12,1223,9034,4818
2018-02-28,13,1889,8876,4833
2018-02-28,14,2344,8100,5101
2018-02-28,15,2537,7255,5681
2018-02-28,16,2574,4170,7054
2018-02-28,17,2349,531,9360
2018-02-28,18,2254,0,10754
2018-02-28,19,2057,0,10470
2018-02-28,20,1876,0,10449
2018-02-28,21,1942,0,9838
2018-02-28,22,1800,0,8852
2018-02-28,23,1564,0,8226
2018-03-01,0,1593,0,7449
2018-03-01,1,1603,0,7035
2018-03-01,2,1640,0,7284
2018-03-01,3,1725,0,7374
2018-03-01,4,1635,0,7480
2018-03-01,5,1493,0,8536
2018-03-01,6,1451,319,9321
2018-03-01,7,1276,2996,8467
2018-03-01,8,1267,6013,6474
2018-03-01,9,1336,7196,6005
2018-03-01,10,1439,7493,5773
2018-03-01,11,1153,7557,5607
2018-03-01,12,1197,7296,5535
2018-03-01,13,1468,6945,5305
2018-03-01,14,2154,6726,5443
2018-03-01,15,2185,5939,6043
2018-03-01,16,2236,3506,6840
2018-03-01,17,1958,441,8842
2018-03-01,18,1739,5,10732
2018-03-01,19,1980,4,10396
2018-03-01,20,2498,0,9389
2018-03-01,21,2742,0,8677
2018-03-01,22,2739,0,7791
2018-03-01,23,2321,0,6953
2018-03-02,0,2120,0,6364
2018-03-02,1,2016,0,5890
2018-03-02,2,1988,0,6108
2018-03-02,3,1984,0,5993
2018-03-02,4,1988,0,6172
2018-03-02,5,1727,0,7558
2018-03-02,6,1524,315,7992
2018-03-02,7,1415,2534,7274
2018-03-02,8,1427,4987,6260
2018-03-02,9,1494,6129,6148
2018-03-02,10,1779,6941,5452
2018-03-02,11,1777,6506,5881
2018-03-02,12,1875,6666,6510
2018-03-02,13,1906,5672,6958
2018-03-02,14,2202,5560,6608
2018-03-02,15,2451,5231,6929
2018-03-02,16,2231,2974,7586
2018-03-02,17,2441,343,9102
2018-03-02,18,2195,0,10572
2018-03-02,19,1905,0,10177
2018-03-02,20,2031,0,9573
2018-03-02,21,2125,0,9125
2018-03-02,22,1919,0,8376
2018-03-02,23,1725,0,7944
2018-03-03,0,1819,0,6377
2018-03-03,1,1752,0,6082
2018-03-03,2,1602,0,6151
2018-03-03,3,1529,0,6121
2018-03-03,4,1612,0,6119
2018-03-03,5,1467,0,6283
2018-03-03,6,1251,361,6164
2018-03-03,7,1066,2574,6480
2018-03-03,8,1417,4940,5343
2018-03-03,9,1698,5857,4738
2018-03-03,10,1942,6451,4011
2018-03-03,11,2450,6988,3600
2018-03-03,12,2550,6967,3516
2018-03-03,13,2677,6557,3645
2018-03-03,14,2524,5534,4402
2018-03-03,15,2626,4551,4945
2018-03-03,16,2428,2214,6600
2018-03-03,17,2277,359,8449
2018-03-03,18,2170,5,9910
2018-03-03,19,2490,7,9277
2018-03-03,20,2900,0,8882
2018-03-03,21,3378,0,8042
2018-03-03,22,3645,0,7497
2018-03-03,23,3626,0,6898
2018-03-04,0,3201,0,6452
2018-03-04,1,2767,0,6318
2018-03-04,2,2590,0,6136
2018-03-04,3,2291,0,5861
2018-03-04,4,2133,0,5876
2018-03-04,5,1910,0,6417
2018-03-04,6,1702,476,6258
2018-03-04,7,1723,4374,4785
2018-03-04,8,2097,7998,3113
2018-03-04,9,2502,8497,2403
2018-03-04,10,2646,8526,2000
2018-03-04,11,2167,8563,1951
2018-03-04,12,1594,8700,1892
2018-03-04,13,1614,8556,2008
2018-03-04,14,1724,8220,2432
2018-03-04,15,1733,7186,3777
2018-03-04,16,1437,4939,5263
2018-03-04,17,1118,783,8808
2018-03-04,18,935,0,11107
2018-03-04,19,889,0,10930
2018-03-04,20,1020,0,10444
2018-03-04,21,971,0,9250
2018-03-04,22,992,0,8080
2018-03-04,23,895,0,7274
2018-03-05,0,875,0,6717
2018-03-05,1,792,0,6767
2018-03-05,2,763,0,6684
2018-03-05,3,867,0,6763
2018-03-05,4,1037,0,6669
2018-03-05,5,1193,0,7623
2018-03-05,6,1461,572,8331
2018-03-05,7,1500,4531,6986
2018-03-05,8,1369,8406,4430
2018-03-05,9,1584,9223,4384
2018-03-05,10,1465,9795,3960
2018-03-05,11,1324,9686,3987
2018-03-05,12,1067,9730,3965
2018-03-05,13,866,9762,4136
2018-03-05,14,697,9310,4610
2018-03-05,15,719,7767,5772
2018-03-05,16,784,4300,7697
2018-03-05,17,658,564,10507
2018-03-05,18,764,0,12442
2018-03-05,19,810,0,11970
2018-03-05,20,894,0,11155
2018-03-05,21,1061,0,10598
2018-03-05,22,988,0,9065
2018-03-05,23,887,0,8336
2018-03-06,0,825,0,8287
2018-03-06,1,720,0,7886
2018-03-06,2,756,0,7765
2018-03-06,3,813,0,7764
2018-03-06,4,829,0,8022
2018-03-06,5,723,0,9264
2018-03-06,6,770,399,9940
2018-03-06,7,798,4024,8328
2018-03-06,8,867,7375,5696
2018-03-06,9,865,8782,5076
2018-03-06,10,811,9163,4683
2018-03-06,11,743,8842,4787
2018-03-06,12,716,9271,5048
2018-03-06,13,620,9156,5420
2018-03-06,14,563,8672,5964
2018-03-06,15,374,7981,6901
2018-03-06,16,315,5050,8388
2018-03-06,17,333,930,9986
2018-03-06,18,368,0,11622
2018-03-06,19,183,0,11767
2018-03-06,20,294,0,11360
2018-03-06,21,445,0,10542
2018-03-06,22,402,0,9398
2018-03-06,23,267,0,9401
2018-03-07,0,235,0,8933
2018-03-07,1,190,0,8449
2018-03-07,2,201,0,8023
2018-03-07,3,142,0,8185
2018-03-07,4,97,0,8733
2018-03-07,5,54,0,9189
2018-03-07,6,69,254,9345
2018-03-07,7,133,1317,9697
2018-03-07,8,209,2329,9786
2018-03-07,9,330,3440,9557
2018-03-07,10,405,5008,7609
2018-03-07,11,447,5824,6907
2018-03-07,12,377,6281,6788
2018-03-07,13,294,6236,6575
2018-03-07,14,217,5460,7251
2018-03-07,15,216,4450,7767
2018-03-07,16,156,2630,8900
2018-03-07,17,142,500,10712
2018-03-07,18,271,0,11884
2018-03-07,19,553,0,10970
2018-03-07,20,889,0,10474
2018-03-07,21,976,0,9577
2018-03-07,22,1188,0,8715
2018-03-07,23,1491,0,7970
2018-03-08,0,1424,0,7237
2018-03-08,1,1283,0,7227
2018-03-08,2,1400,0,7101
2018-03-08,3,1461,0,7056
2018-03-08,4,1531,0,7274
2018-03-08,5,1712,0,7741
2018-03-08,6,1528,374,8013
2018-03-08,7,1385,3231,7475
2018-03-08,8,1344,6342,6043
2018-03-08,9,1733,7560,6385
2018-03-08,10,2027,8158,6015
2018-03-08,11,1761,8522,6141
2018-03-08,12,1776,8488,5942
2018-03-08,13,1955,8603,5789
2018-03-08,14,2086,8102,5823
2018-03-08,15,1961,7138,6155
2018-03-08,16,1968,4345,6804
2018-03-08,17,2008,868,9190
2018-03-08,18,2344,53,9853
2018-03-08,19,2282,0,9528
2018-03-08,20,2207,0,9406
2018-03-08,21,2543,0,8930
2018-03-08,22,2903,0,7331
2018-03-08,23,2914,0,5890
2018-03-09,0,3063,0,5571
2018-03-09,1,3211,0,4998
2018-03-09,2,3020,0,4935
2018-03-09,3,3263,0,4701
2018-03-09,4,3369,0,5160
2018-03-09,5,3107,0,6066
2018-03-09,6,2508,619,6710
2018-03-09,7,1985,4512,5554
2018-03-09,8,1951,7917,4116
2018-03-09,9,1649,8989,3787
2018-03-09,10,1642,9319,3644
2018-03-09,11,2042,9110,3768
2018-03-09,12,2384,8522,4046
2018-03-09,13,2534,7946,4503
2018-03-09,14,2592,6753,4788
2018-03-09,15,2514,4785,5744
2018-03-09,16,2580,1998,7344
2018-03-09,17,2257,471,8244
2018-03-09,18,2055,174,9087
2018-03-09,19,2207,62,8920
2018-03-09,20,2291,0,8510
2018-03-09,21,2427,0,7986
2018-03-09,22,2596,0,7150
2018-03-09,23,2632,0,6020
2018-03-10,0,2884,0,4929
2018-03-10,1,3113,0,4358
2018-03-10,2,2888,0,4462
2018-03-10,3,2592,0,4624
2018-03-10,4,2000,0,5000
2018-03-10,5,1698,0,5100
2018-03-10,6,1725,81,5025
2018-03-10,7,1066,753,5750
2018-03-10,8,1023,1219,6166
2018-03-10,9,940,1662,6585
2018-03-10,10,941,2388,6174
2018-03-10,11,826,3252,5673
2018-03-10,12,690,3327,5168
2018-03-10,13,845,2284,5848
2018-03-10,14,906,1407,6573
2018-03-10,15,787,787,7203
2018-03-10,16,841,356,7335
2018-03-10,17,843,16,7679
2018-03-10,18,894,0,8211
2018-03-10,19,850,0,8085
2018-03-10,20,850,0,7712
2018-03-10,21,1189,0,7420
2018-03-10,22,1346,0,6935
2018-03-10,23,1112,0,6414
2018-03-11,0,995,0,6274
2018-03-11,1,999,0,5979
2018-03-11,2,990,0,5646
2018-03-11,3,981,0,5313
2018-03-11,4,840,0,5097
2018-03-11,5,742,0,5409
2018-03-11,6,693,0,5597
2018-03-11,7,655,427,5726
2018-03-11,8,668,2657,4478
2018-03-11,9,634,4469,4023
2018-03-11,10,404,5822,3807
2018-03-11,11,344,6735,3142
2018-03-11,12,290,6847,3152
2018-03-11,13,232,6709,3265
2018-03-11,14,135,6680,3403
2018-03-11,15,156,6956,3684
2018-03-11,16,122,6154,4346
2018-03-11,17,96,3583,5763
2018-03-11,18,99,540,8032
2018-03-11,19,85,0,9337
2018-03-11,20,61,0,9683
2018-03-11,21,101,0,9010
2018-03-11,22,251,0,8234
2018-03-11,23,243,0,7403
2018-03-12,0,241,0,6986
2018-03-12,1,138,0,6692
2018-03-12,2,82,0,6423
2018-03-12,3,89,0,6455
2018-03-12,4,83,0,6777
2018-03-12,5,76,0,7612
2018-03-12,6,52,0,8288
2018-03-12,7,29,701,9256
2018-03-12,8,6,4541,7702
2018-03-12,9,10,7128,6766
2018-03-12,10,41,7929,6443
2018-03-12,11,122,8676,6229
2018-03-12,12,207,8833,6085
2018-03-12,13,509,8626,6147
2018-03-12,14,364,7876,6728
2018-03-12,15,302,6783,6558
2018-03-12,16,420,4236,6936
2018-03-12,17,770,2258,8042
2018-03-12,18,933,329,8954
2018-03-12,19,1136,0,10266
2018-03-12,20,1113,0,9747
2018-03-12,21,1072,0,8832
2018-03-12,22,1235,0,8009
2018-03-12,23,1214,0,7065
2018-03-13,0,1293,0,6514
2018-03-13,1,1348,0,5965
2018-03-13,2,1283,0,5753
2018-03-13,3,1406,0,5694
2018-03-13,4,1279,0,5888
2018-03-13,5,905,0,6528
2018-03-13,6,803,0,7865
2018-03-13,7,455,330,9089
2018-03-13,8,449,1740,9013
2018-03-13,9,719,3201,8399
2018-03-13,10,1157,4574,7659
2018-03-13,11,1034,6138,6912
2018-03-13,12,1514,6615,6828
2018-03-13,13,1724,6135,7688
2018-03-13,14,2101,5428,7221
2018-03-13,15,1960,4776,7667
2018-03-13,16,1998,3013,8325
2018-03-13,17,1891,1939,8500
2018-03-13,18,1765,459,8734
2018-03-13,19,1740,5,9444
2018-03-13,20,1772,5,8961
2018-03-13,21,1707,5,7972
2018-03-13,22,1763,0,7289
2018-03-13,23,1921,0,6456
2018-03-14,0,1590,0,6129
2018-03-14,1,1483,0,5656
2018-03-14,2,1654,0,5354
2018-03-14,3,2049,0,5249
2018-03-14,4,2269,0,4781
2018-03-14,5,2288,0,5056
2018-03-14,6,2297,0,6064
2018-03-14,7,2393,786,6552
2018-03-14,8,2400,4115,5526
2018-03-14,9,2260,6574,4999
2018-03-14,10,2177,6956,5124
2018-03-14,11,2209,6877,5353
2018-03-14,12,2284,6935,4991
2018-03-14,13,2668,6042,5206
2018-03-14,14,2607,6238,5039
2018-03-14,15,2690,6701,4845
2018-03-14,16,2707,4960,5403
2018-03-14,17,2578,2843,5825
2018-03-14,18,2481,493,6979
2018-03-14,19,2429,0,7935
2018-03-14,20,2175,0,8212
2018-03-14,21,2173,0,8025
2018-03-14,22,2169,0,7109
2018-03-14,23,2237,0,5713
2018-03-15,0,2299,0,5465
2018-03-15,1,2519,0,4813
2018-03-15,2,2830,0,4569
2018-03-15,3,2830,0,4835
2018-03-15,4,3305,0,4646
2018-03-15,5,3621,0,5054
2018-03-15,6,3222,0,6353
2018-03-15,7,3030,682,7883
2018-03-15,8,3234,4040,6438
2018-03-15,9,3261,6914,5507
2018-03-15,10,3392,7913,4955
2018-03-15,11,3548,8147,5004
2018-03-15,12,3584,8182,5141
2018-03-15,13,3723,8230,4607
2018-03-15,14,3615,7586,4746
2018-03-15,15,3731,7091,4964
2018-03-15,16,3604,7087,5228
2018-03-15,17,3272,4846,5609
2018-03-15,18,2765,908,7120
2018-03-15,19,2695,0,7957
2018-03-15,20,2554,0,7797
2018-03-15,21,2448,0,7324
2018-03-15,22,2374,0,6858
2018-03-15,23,2456,0,5987
2018-03-16,0,2649,0,5310
2018-03-16,1,2853,0,4839
2018-03-16,2,2624,0,4817
2018-03-16,3,2432,0,4926
2018-03-16,4,2425,0,5173
2018-03-16,5,2442,0,5526
2018-03-16,6,2097,0,6968
2018-03-16,7,1748,723,7534
2018-03-16,8,1624,3767,5897
2018-03-16,9,1722,5897,4855
2018-03-16,10,2031,6875,4532
2018-03-16,11,2294,6845,4517
2018-03-16,12,2800,7131,4370
2018-03-16,13,2946,7038,4290
2018-03-16,14,3083,7059,4231
2018-03-16,15,3323,6346,4578
2018-03-16,16,3445,5187,4980
2018-03-16,17,3156,3831,5214
2018-03-16,18,3287,768,6352
2018-03-16,19,2805,0,8191
2018-03-16,20,2519,0,8063
2018-03-16,21,2093,0,7999
2018-03-16,22,2165,0,7300
2018-03-16,23,2757,0,5983
2018-03-17,0,2667,0,5202
2018-03-17,1,2389,0,4924
2018-03-17,2,2528,0,4930
2018-03-17,3,2594,0,4753
2018-03-17,4,2379,0,4835
2018-03-17,5,2108,0,4998
2018-03-17,6,1751,0,5544
2018-03-17,7,1579,1047,5839
2018-03-17,8,1479,5011,4533
2018-03-17,9,1370,7735,3280
2018-03-17,10,1285,8389,2747
2018-03-17,11,1145,8186,2656
2018-03-17,12,1339,7963,2335
2018-03-17,13,1735,7568,2270
2018-03-17,14,2183,5652,2530
2018-03-17,15,2280,4243,3092
2018-03-17,16,1928,2893,4915
2018-03-17,17,1753,1777,5742
2018-03-17,18,2062,401,5763
2018-03-17,19,2480,0,6581
2018-03-17,20,2219,0,7065
2018-03-17,21,2249,0,7148
2018-03-17,22,2439,0,6444
2018-03-17,23,2732,0,5946
2018-03-18,0,2870,0,5183
2018-03-18,1,2929,0,4608
2018-03-18,2,3174,0,4163
2018-03-18,3,3281,0,3805
2018-03-18,4,2805,0,4170
2018-03-18,5,2249,0,4580
2018-03-18,6,1677,0,5146
2018-03-18,7,1160,1228,5014
2018-03-18,8,657,5666,3533
2018-03-18,9,475,8222,2721
2018-03-18,10,511,8638,2387
2018-03-18,11,630,8723,2263
2018-03-18,12,641,8461,2110
2018-03-18,13,450,8377,2318
2018-03-18,14,463,8313,2501
2018-03-18,15,341,7370,3334
2018-03-18,16,268,5590,4355
2018-03-18,17,444,2626,5483
2018-03-18,18,726,354,7102
2018-03-18,19,934,0,8549
2018-03-18,20,823,0,8679
2018-03-18,21,630,0,8338
2018-03-18,22,558,0,7779
2018-03-18,23,493,0,7289
2018-03-19,0,509,0,6739
2018-03-19,1,483,0,6352
2018-03-19,2,468,0,6347
2018-03-19,3,465,0,6394
2018-03-19,4,425,0,6620
2018-03-19,5,419,0,7323
2018-03-19,6,497,0,8743
2018-03-19,7,576,1200,8693
2018-03-19,8,622,5478,6863
2018-03-19,9,663,8405,5890
2018-03-19,10,762,9217,5263
2018-03-19,11,865,9000,5312
2018-03-19,12,725,8471,5410
2018-03-19,13,600,8774,5316
2018-03-19,14,652,8384,5624
2018-03-19,15,580,8292,5684
2018-03-19,16,513,6872,6281
2018-03-19,17,545,4093,7536
2018-03-19,18,580,924,9357
2018-03-19,19,532,26,11341
2018-03-19,20,386,0,11436
2018-03-19,21,298,0,10330
2018-03-19,22,296,0,9485
2018-03-19,23,261,0,8944
2018-03-20,0,186,0,8241
2018-03-20,1,154,0,7762
2018-03-20,2,87,0,8564
2018-03-20,3,115,0,7566
2018-03-20,4,88,0,7613
2018-03-20,5,132,0,8163
2018-03-20,6,177,0,9369
2018-03-20,7,182,739,9598
2018-03-20,8,190,2854,9473
2018-03-20,9,262,4347,9044
2018-03-20,10,303,5456,8512
2018-03-20,11,325,6087,7998
2018-03-20,12,476,5982,8018
2018-03-20,13,484,5620,8354
2018-03-20,14,505,5102,8630
2018-03-20,15,611,4266,8892
2018-03-20,16,703,2969,9764
2018-03-20,17,629,1388,10479
2018-03-20,18,1072,173,10508
2018-03-20,19,808,0,11726
2018-03-20,20,759,0,11367
2018-03-20,21,871,0,9971
2018-03-20,22,833,0,9133
2018-03-20,23,656,0,8394
2018-03-21,0,526,0,7876
2018-03-21,1,460,0,7590
2018-03-21,2,351,0,8399
2018-03-21,3,398,0,7277
2018-03-21,4,398,0,7385
2018-03-21,5,438,0,7703
2018-03-21,6,630,0,8536
2018-03-21,7,698,724,8909
2018-03-21,8,474,2476,9070
2018-03-21,9,299,3141,9663
2018-03-21,10,274,3482,9592
2018-03-21,11,497,3748,9017
2018-03-21,12,627,3921,8928
2018-03-21,13,793,3986,8467
2018-03-21,14,976,3449,8352
2018-03-21,15,1073,3357,8088
2018-03-21,16,1055,2719,7800
2018-03-21,17,877,1579,8732
2018-03-21,18,793,264,9439
2018-03-21,19,681,0,10412
2018-03-21,20,641,0,9971
2018-03-21,21,483,0,9182
2018-03-21,22,441,0,8480
2018-03-21,23,650,0,7771
2018-03-22,0,830,0,6968
2018-03-22,1,915,0,6687
2018-03-22,2,933,0,7334
2018-03-22,3,843,0,6301
2018-03-22,4,972,0,6322
2018-03-22,5,1335,0,6393
2018-03-22,6,1509,1,7746
2018-03-22,7,1696,359,8367
2018-03-22,8,2008,1262,8468
2018-03-22,9,2257,1738,8595
2018-03-22,10,2254,1996,8495
2018-03-22,11,2549,2450,8255
2018-03-22,12,2347,3592,7570
2018-03-22,13,2398,3980,7520
2018-03-22,14,2378,3632,7236
2018-03-22,15,2537,2949,7375
2018-03-22,16,2444,2647,7528
2018-03-22,17,2667,1797,7657
2018-03-22,18,2652,627,8418
2018-03-22,19,2533,0,9530
2018-03-22,20,2509,0,9249
2018-03-22,21,2489,0,8260
2018-03-22,22,2738,0,7112
2018-03-22,23,2403,0,6503
2018-03-23,0,2247,0,6100
2018-03-23,1,2045,0,5692
2018-03-23,2,2172,0,6359
2018-03-23,3,2620,0,4922
2018-03-23,4,2796,0,4988
2018-03-23,5,3044,0,5759
2018-03-23,6,2984,0,7032
2018-03-23,7,3036,1390,6792
2018-03-23,8,2858,5209,5571
2018-03-23,9,2600,7605,4692
2018-03-23,10,2047,8253,3696
2018-03-23,11,1232,8658,3610
2018-03-23,12,1003,8881,3375
2018-03-23,13,1024,8949,3507
2018-03-23,14,1283,8360,3503
2018-03-23,15,1668,7160,4016
2018-03-23,16,2182,6162,4592
2018-03-23,17,2269,4432,5404
2018-03-23,18,2708,1428,6195
2018-03-23,19,3093,92,6370
2018-03-23,20,3000,57,6480
2018-03-23,21,2919,0,5996
2018-03-23,22,2859,0,5562
2018-03-23,23,3352,0,4595
2018-03-24,0,3492,0,4205
2018-03-24,1,3163,0,3890
2018-03-24,2,2944,0,4541
2018-03-24,3,3004,0,3456
2018-03-24,4,3104,0,3577
2018-03-24,5,3052,0,3852
2018-03-24,6,2957,0,3828
2018-03-24,7,3128,968,3801
2018-03-24,8,3361,4515,2636
2018-03-24,9,3415,6784,2426
2018-03-24,10,3536,7087,2097
2018-03-24,11,3308,7372,2033
2018-03-24,12,3277,7501,1892
2018-03-24,13,3190,7177,1885
2018-03-24,14,3524,6084,1923
2018-03-24,15,3967,5019,2327
2018-03-24,16,3860,4849,2934
2018-03-24,17,3634,3954,3518
2018-03-24,18,3440,1203,4035
2018-03-24,19,3211,16,4603
2018-03-24,20,2725,0,4756
2018-03-24,21,2858,0,4886
2018-03-24,22,2911,0,4376
2018-03-24,23,3398,0,3808
2018-03-25,0,3640,0,3618
2018-03-25,1,3326,0,3223
2018-03-25,2,3082,0,4083
2018-03-25,3,3492,0,3018
2018-03-25,4,3541,0,3172
2018-03-25,5,3432,0,3457
2018-03-25,6,3561,16,3311
2018-03-25,7,3497,1379,3239
2018-03-25,8,3587,5167,2554
2018-03-25,9,3712,6934,2156
2018-03-25,10,3542,7110,2270
2018-03-25,11,3590,7244,2233
2018-03-25,12,3567,7387,2129
2018-03-25,13,3527,7012,2072
2018-03-25,14,3439,6091,2336
2018-03-25,15,3568,6201,2512
2018-03-25,16,3690,5737,2880
2018-03-25,17,3715,4285,3606
2018-03-25,18,3907,1334,4076
2018-03-25,19,3724,30,4835
2018-03-25,20,3831,0,5132
2018-03-25,21,3866,0,4996
2018-03-25,22,3983,0,4662
2018-03-25,23,3791,0,4429
2018-03-26,0,3769,0,4315
2018-03-26,1,3938,0,4098
2018-03-26,2,3731,0,5273
2018-03-26,3,4108,0,4084
2018-03-26,4,4100,0,4278
2018-03-26,5,4045,0,4620
2018-03-26,6,3936,15,4972
2018-03-26,7,3444,1807,5014
2018-03-26,8,2776,6119,4309
2018-03-26,9,2335,8217,3907
2018-03-26,10,2062,8873,3597
2018-03-26,11,1766,9246,3635
2018-03-26,12,1821,9185,3309
2018-03-26,13,1794,8537,3460
2018-03-26,14,1719,8836,3204
2018-03-26,15,2343,7817,3435
2018-03-26,16,2877,6522,3800
2018-03-26,17,2990,5433,4937
2018-03-26,18,3062,1687,5933
2018-03-26,19,3255,37,6728
2018-03-26,20,3264,0,6530
2018-03-26,21,3092,0,6397
2018-03-26,22,3062,0,5757
2018-03-26,23,3165,0,5241
2018-03-27,0,3007,0,5322
2018-03-27,1,2637,0,4910
2018-03-27,2,1792,0,5834
2018-03-27,3,1442,0,4689
2018-03-27,4,1299,0,4785
2018-03-27,5,1159,0,5446
2018-03-27,6,1254,0,6342
2018-03-27,7,1314,1990,6032
2018-03-27,8,1384,6102,4626
2018-03-27,9,1446,8059,4274
2018-03-27,10,1520,8705,3858
2018-03-27,11,1462,8782,3732
2018-03-27,12,1118,9542,3567
2018-03-27,13,1011,9497,3711
2018-03-27,14,774,9136,3787
2018-03-27,15,645,9040,3926
2018-03-27,16,679,7714,4535
2018-03-27,17,828,5330,4887
2018-03-27,18,1167,1698,6612
2018-03-27,19,933,20,8733
2018-03-27,20,590,0,9150
2018-03-27,21,519,0,8551
2018-03-27,22,374,0,7526
2018-03-27,23,367,0,6196
2018-03-28,0,684,0,5482
2018-03-28,1,635,0,5345
2018-03-28,2,518,0,6257
2018-03-28,3,775,0,5411
2018-03-28,4,724,0,5285
2018-03-28,5,635,0,5752
2018-03-28,6,593,0,6554
2018-03-28,7,624,1966,6066
2018-03-28,8,733,6362,5169
2018-03-28,9,646,8420,4508
2018-03-28,10,719,9147,3706
2018-03-28,11,359,9388,3888
2018-03-28,12,179,9611,4163
2018-03-28,13,331,9513,3983
2018-03-28,14,442,9376,4105
2018-03-28,15,590,8957,4421
2018-03-28,16,965,7756,4762
2018-03-28,17,1242,5625,5594
2018-03-28,18,1404,1690,6712
2018-03-28,19,1927,54,8029
2018-03-28,20,2442,0,7617
2018-03-28,21,2436,0,6820
2018-03-28,22,2322,0,6465
2018-03-28,23,2342,0,4943
2018-03-29,0,1833,0,4963
2018-03-29,1,1393,0,4528
2018-03-29,2,1168,0,5342
2018-03-29,3,1694,0,4183
2018-03-29,4,1738,0,4406
2018-03-29,5,925,0,5172
2018-03-29,6,607,3,5668
2018-03-29,7,808,1992,5406
2018-03-29,8,463,6414,5552
2018-03-29,9,300,8262,5650
2018-03-29,10,391,9098,5260
2018-03-29,11,405,9516,4985
2018-03-29,12,285,8798,4676
2018-03-29,13,292,8848,4800
2018-03-29,14,307,8874,5030
2018-03-29,15,347,9051,5454
2018-03-29,16,490,8242,6003
2018-03-29,17,750,5662,6762
2018-03-29,18,1373,1872,7413
2018-03-29,19,1675,249,8566
2018-03-29,20,1672,160,8214
2018-03-29,21,1469,0,7616
2018-03-29,22,1170,0,6981
2018-03-29,23,938,0,6437
2018-03-30,0,745,0,6410
2018-03-30,1,565,0,5670
2018-03-30,2,614,0,6382
2018-03-30,3,475,0,5249
2018-03-30,4,434,0,5204
2018-03-30,5,393,0,4958
2018-03-30,6,205,12,5925
2018-03-30,7,106,2151,5518
2018-03-30,8,138,6366,4557
2018-03-30,9,182,8744,4057
2018-03-30,10,239,9419,3888
2018-03-30,11,356,9724,3776
2018-03-30,12,460,9633,3694
2018-03-30,13,527,9752,3669
2018-03-30,14,588,9618,3851
2018-03-30,15,649,9118,4661
2018-03-30,16,716,7669,5354
2018-03-30,17,987,4026,6527
2018-03-30,18,1138,856,7976
2018-03-30,19,1502,27,8347
2018-03-30,20,1684,0,7968
2018-03-30,21,1567,0,7771
2018-03-30,22,1620,0,6250
2018-03-30,23,1858,0,5105
2018-03-31,0,1603,0,4634
2018-03-31,1,1324,0,4385
2018-03-31,2,1332,0,5016
2018-03-31,3,1377,0,4050
2018-03-31,4,1402,0,4192
2018-03-31,5,1160,0,4084
2018-03-31,6,930,29,4229
2018-03-31,7,664,1508,4493
2018-03-31,8,575,4367,3589
2018-03-31,9,603,6811,2621
2018-03-31,10,563,8367,2151
2018-03-31,11,706,9029,2191
2018-03-31,12,735,9098,2044
2018-03-31,13,1097,8766,2091
2018-03-31,14,1820,8452,2110
2018-03-31,15,2676,7550,2326
2018-03-31,16,2813,5524,3015
2018-03-31,17,3041,2768,3858
2018-03-31,18,3136,762,3948
2018-03-31,19,3573,0,4482
2018-03-31,20,3694,0,4281
2018-03-31,21,3868,0,4035
2018-03-31,22,4070,0,3498
2018-03-31,23,4098,0,3219
2018-04-01,0,4187,0,2892
2018-04-01,1,4116,0,2250
2018-04-01,2,4111,0,2816
2018-04-01,3,4331,0,1778
2018-04-01,4,4184,0,1767
2018-04-01,5,3818,0,1788
2018-04-01,6,3454,0,1983
2018-04-01,7,2986,1512,2180
2018-04-01,8,2388,4674,2097
2018-04-01,9,2084,6983,1920
2018-04-01,10,1816,7668,1779
2018-04-01,11,1437,7895,1839
2018-04-01,12,1196,8132,1736
2018-04-01,13,1353,8000,1615
2018-04-01,14,1897,7550,1762
